id	genero	edad	colegio	estrato	ingles	curso	pregrado	semestre	uso_carrera	frecuencia_ocio	frecuencia_academico	baby	please	Thank you	sorry	Hello	Goodbye	Bitch	Break	Brainstorming	Bot	Match	Influencer	Like	Crush	Dealer	Random	Ship	Troll	Mainstream	Freak	Hater	Follower	Brother	Feedback	Feeling	Fuck	Shit	Damn	Hype	Marketplace	What	Why	Where	When	Who	How	Whatever	Wherever	whenever	Whoever	however	Always	Sugar_daddy	Sugar_baby	Babe	Ok	Lol	Btw	Wait	Nice	Maybe	Omg	yes	not	wtf	idk	anyway	not_worry	but	so	spoiler	crazy	shut_up	slay	honey	cunt	loser	man	love	no_way	because	help	of_course	weird	blue_jean	round_point	dude	love_you	otros	total	medio	frec1	frec2	frec3	frec4	frec5	frec6	frec7	frec8	frec9	frec10	frec11	total	razon1	razon2	razon3	razon4	razon5	razon6	razon7
239	0	22	1	3	2	4	3	7	2	2	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	1	2	2	2	3	3	1	1	1	3	3	3	24	1	2	1	1	2	1	3
240	1	29	0	4	0	3	3	7	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	1	1	1	1	3	1	2	3	1	1	1	16	1	1	2	3	1	2	1
241	0	24	1	5	1	3	3	5	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	2	3	2	2	2	1	1	1	3	3	3	23	3	3	2	1	1	1	2
242	1	24	0	3	0	5	3	10	2	1	2	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	2	3	2	3	3	3	1	2	3	3	3	28	3	3	3	1	1	1	3
243	1	31	0	4	0	2	3	6	2	2	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	37	2	3	3	3	3	2	2	1	1	3	3	3	27	3	3	3	1	2	2	3
244	1	20	1	3	2	4	3	6	2	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	3	2	3	2	2	1	2	3	3	3	27	1	3	1	1	3	1	3
245	1	21	0	2	0	3	3	6	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	3	1	3	3	2	3	1	1	3	3	3	26	3	3	3	2	3	3	2
246	0	28	0	3	0	5	3	10	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	3	3	1	1	1	2	1	3	3	3	23	2	3	2	1	1	1	1
247	0	22	0	2	0	3	3	7	2	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	1	1	1	1	2	3	1	3	2	2	2	2	20	2	2	1	2	2	1	2
248	1	28	0	2	0	5	3	10	2	1	2	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	28	0	3	3	3	3	2	3	1	1	3	3	3	28	1	2	1	1	1	1	3
249	0	22	0	2	0	4	3	7	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	2	2	2	2	3	3	3	2	3	3	26	3	3	3	1	2	3	1
250	0	24	0	2	2	6	3	10	2	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	3	3	3	3	3	2	1	1	3	3	3	28	2	2	1	1	1	1	1
251	0	25	1	5	1	5	3	7	2	2	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	2	2	2	2	2	1	2	2	3	2	2	22	2	2	1	1	1	1	3
252	0	19	1	2	1	1	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	3	2	1	3	3	2	1	1	2	1	2	21	2	1	1	1	1	1	1
253	1	23	0	2	0	3	3	6	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	2	1	2	3	1	1	1	2	2	2	19	2	2	2	2	2	1	1
254	0	24	1	4	1	3	3	6	1	1	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	2	3	2	3	2	2	1	1	2	3	3	24	2	2	1	1	1	1	1
255	1	22	0	3	0	3	3	5	2	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	3	3	3	3	3	3	2	2	3	3	3	31	1	2	2	1	2	1	3
256	0	25	1	3	1	5	3	10	1	0	2	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	3	3	1	3	1	2	1	1	3	2	2	22	2	1	1	1	1	1	2
257	1	29	0	1	0	5	3	9	2	2	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	3	3	3	3	2	1	1	3	2	2	26	1	1	1	1	1	1	3
258	0	19	0	3	1	2	3	4	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0	3	3	1	3	1	3	1	1	3	2	3	24	1	1	2	1	1	1	3
259	1	23	0	2	0	4	3	7	2	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	3	1	3	3	1	1	1	3	2	2	23	1	2	1	1	1	1	1
260	0	24	0	2	0	2	3	10	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	2	3	1	1	1	1	2	1	3	1	1	17	3	1	1	2	2	1	1
261	1	23	0	3	0	5	3	7	2	2	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	1	1	1	1	3	3	3	3	2	2	2	22	3	2	1	1	1	1	2
262	1	22	0	3	0	5	3	7	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	3	1	2	2	1	1	1	1	2	3	3	20	2	3	2	1	1	1	1
263	1	23	0	3	0	5	3	9	2	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	2	3	3	3	3	3	3	3	3	3	3	3	33	2	3	1	1	2	1	3
264	1	22	0	1	0	5	3	8	2	2	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	3	1	1	1	1	1	1	3	3	3	19	2	3	1	1	1	1	3
265	0	25	0	3	0	4	3	7	2	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	2	3	1	2	1	2	1	2	3	3	3	23	2	2	1	1	1	1	2
266	0	21	0	2	0	4	3	5	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	1	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1
267	1	21	1	1	1	4	3	5	1	2	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	3	3	3	3	2	2	1	1	3	3	3	27	3	3	3	1	1	1	3
268	1	21	0	2	1	4	2	5	2	1	2	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1	3	2	1	3	1	2	1	1	2	3	3	22	3	3	2	1	1	1	2
269	1	27	0	2	0	3	2	4	2	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	0	2	2	2	3	2	1	1	1	3	2	3	22	1	1	1	1	1	1	3
270	1	27	1	4	1	6	1	8	0	2	2	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	28	2	3	3	2	3	3	1	1	1	3	3	3	26	1	1	1	1	1	1	3
271	0	24	0	1	2	2	1	6	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	2	1	3	2	1	2	1	3	1	2	20	3	2	1	2	2	2	2
272	1	19	1	4	1	5	0	4	2	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2	3	3	3	3	3	1	1	1	2	3	3	26	3	3	1	1	1	1	3
273	0	32	1	3	2	3	0	5	1	2	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	46	0	2	2	2	2	2	1	1	1	3	2	2	20	3	1	1	1	1	2	2
274	1	20	0	3	1	6	0	5	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	55	0	3	3	3	3	3	1	1	1	3	3	3	27	2	3	1	1	3	1	3
275	1	37	0	2	1	4	1	7	2	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	3	2	2	3	2	1	1	1	1	3	3	22	2	1	1	1	1	1	3
276	1	20	0	2	1	3	0	5	2	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	3	3	2	3	2	2	1	1	3	2	3	25	2	3	3	1	1	1	3
277	1	26	1	3	0	1	0	5	1	2	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	2	2	3	3	1	1	1	1	1	2	2	19	3	1	1	1	1	1	1
278	1	26	0	2	0	2	1	5	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	3	3	2	3	1	1	1	3	1	3	3	24	3	3	1	1	1	1	3
279	1	22	0	2	0	4	1	8	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	19	0	3	3	2	3	1	2	1	1	3	1	3	23	1	1	1	1	1	1	1
280	1	19	0	3	1	6	0	4	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	3	3	3	3	3	3	1	1	1	3	3	27	3	3	3	1	3	3	3
281	0	20	0	2	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	2	2	2	1	1	1	2	2	2	19	1	1	1	1	1	1	2
282	1	21	0	2	0	5	1	8	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	3	3	3	3	2	1	1	1	3	3	3	26	2	1	1	1	1	1	1
283	0	21	0	4	2	5	3	8	2	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	3	3	3	3	3	1	1	1	1	3	3	25	1	1	1	1	1	1	3
284	0	25	1	4	2	2	0	5	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	3	3	3	3	3	1	1	2	3	3	3	28	3	1	2	1	2	3	3
285	0	32	1	3	0	2	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	3	1	1	13	1	1	1	1	1	1	1
286	0	23	0	3	0	0	1	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	2	2	1	2	3	1	1	1	2	3	3	21	2	1	1	1	1	1	1
287	1	24	0	2	2	6	1	10	1	2	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	3	3	1	3	2	1	1	1	3	1	3	22	3	3	1	1	1	1	1
288	1	20	0	2	1	3	0	5	1	2	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	43	1	3	3	2	3	3	1	1	1	3	3	3	26	3	2	1	1	1	1	3
289	1	19	1	3	1	1	0	5	2	2	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	29	2	3	3	1	3	1	3	3	1	3	3	3	27	1	3	1	1	1	1	3
